student,task,time,pathway_level,score
7698118,14415,baseline,L1,1
7698118,56400,baseline,L1,1
7698118,00592,baseline,L1,1
7698118,96748,midway,L2,1
7698118,06238,midway,L2,1
7698118,97634,midway,L2,1
7698118,54596,midway,L2,1
6008262,13080,end_of_unit,L3,1
6008262,56741,end_of_unit,L3,1
6008262,27971,end_of_unit,L3,1
6008262,63088,end_of_unit,L3,1
6008262,49531,midway,L1,1
6008262,96568,midway,L1,1
6008262,33008,midway,L1,1
6008262,96748,midway,L2,1
6008262,06238,midway,L2,1
6008262,97634,midway,L2,1
6008262,54596,midway,L2,1
6008262,14415,baseline,L1,1
6008262,56400,baseline,L1,1
6008262,00592,baseline,L1,0
1232092,13080,end_of_unit,L3,1
1232092,56741,end_of_unit,L3,1
1232092,27971,end_of_unit,L3,1
1232092,63088,end_of_unit,L3,1
1232092,96748,midway,L2,1
1232092,06238,midway,L2,1
1232092,97634,midway,L2,1
1232092,54596,midway,L2,1
1232092,14415,baseline,L1,1
1232092,56400,baseline,L1,0
1232092,00592,baseline,L1,1
1736280,96748,midway,L2,1
1736280,06238,midway,L2,1
1736280,97634,midway,L2,1
1736280,54596,midway,L2,1
1736280,13080,end_of_unit,L3,1
1736280,56741,end_of_unit,L3,1
1736280,27971,end_of_unit,L3,0
1736280,63088,end_of_unit,L3,1
1736280,14415,baseline,L1,1
1736280,56400,baseline,L1,1
1736280,00592,baseline,L1,1
0419040,13080,end_of_unit,L3,1
0419040,56741,end_of_unit,L3,1
0419040,27971,end_of_unit,L3,1
0419040,63088,end_of_unit,L3,1
0419040,14415,baseline,L1,1
0419040,56400,baseline,L1,0
0419040,00592,baseline,L1,1
0419040,96748,midway,L2,1
0419040,06238,midway,L2,1
0419040,97634,midway,L2,1
0419040,54596,midway,L2,1
4837879,13080,end_of_unit,L3,1
4837879,56741,end_of_unit,L3,1
4837879,27971,end_of_unit,L3,1
4837879,63088,end_of_unit,L3,1
4837879,96748,midway,L2,0
4837879,06238,midway,L2,1
4837879,97634,midway,L2,1
4837879,54596,midway,L2,1
4837879,14415,baseline,L1,1
4837879,56400,baseline,L1,1
4837879,00592,baseline,L1,1
2868710,14415,baseline,L1,1
2868710,56400,baseline,L1,1
2868710,00592,baseline,L1,1
2868710,13080,end_of_unit,L3,1
2868710,56741,end_of_unit,L3,1
2868710,27971,end_of_unit,L3,1
2868710,63088,end_of_unit,L3,1
2868710,96748,midway,L2,1
2868710,06238,midway,L2,1
2868710,97634,midway,L2,1
2868710,54596,midway,L2,1
5012722,96748,midway,L2,1
5012722,06238,midway,L2,1
5012722,97634,midway,L2,1
5012722,54596,midway,L2,1
5012722,49531,midway,L1,1
5012722,96568,midway,L1,1
5012722,33008,midway,L1,1
5339490,13080,end_of_unit,L3,1
5339490,56741,end_of_unit,L3,0
5339490,27971,end_of_unit,L3,0
5339490,63088,end_of_unit,L3,0
5339490,96748,midway,L2,1
5339490,06238,midway,L2,1
5339490,97634,midway,L2,1
5339490,54596,midway,L2,0
5339490,14415,baseline,L1,1
5339490,56400,baseline,L1,1
5339490,00592,baseline,L1,1
1520547,13080,end_of_unit,L3,1
1520547,56741,end_of_unit,L3,1
1520547,27971,end_of_unit,L3,1
1520547,63088,end_of_unit,L3,1
1520547,10231,end_of_unit,L2,1
1520547,97673,end_of_unit,L2,1
1520547,38641,end_of_unit,L2,1
1520547,49531,midway,L1,0
1520547,96568,midway,L1,0
1520547,33008,midway,L1,0
1520547,96748,midway,L2,0
1520547,06238,midway,L2,NA
1520547,97634,midway,L2,NA
1520547,54596,midway,L2,NA
1520547,14415,baseline,L1,0
1520547,56400,baseline,L1,0
1520547,00592,baseline,L1,0
6242766,13080,end_of_unit,L3,1
6242766,56741,end_of_unit,L3,1
6242766,27971,end_of_unit,L3,1
6242766,63088,end_of_unit,L3,1
6242766,96748,midway,L2,1
6242766,06238,midway,L2,1
6242766,97634,midway,L2,1
6242766,54596,midway,L2,1
6242766,14415,baseline,L1,1
6242766,56400,baseline,L1,0
6242766,00592,baseline,L1,1
2938513,13080,end_of_unit,L3,1
2938513,56741,end_of_unit,L3,1
2938513,27971,end_of_unit,L3,1
2938513,63088,end_of_unit,L3,1
2938513,96748,midway,L2,1
2938513,06238,midway,L2,1
2938513,97634,midway,L2,1
2938513,54596,midway,L2,1
2938513,14415,baseline,L1,1
2938513,56400,baseline,L1,1
2938513,00592,baseline,L1,1
5662070,14415,baseline,L1,0
5662070,56400,baseline,L1,1
5662070,00592,baseline,L1,1
1041844,49531,midway,L1,1
1041844,96568,midway,L1,1
1041844,33008,midway,L1,1
1041844,96748,midway,L2,1
1041844,06238,midway,L2,1
1041844,97634,midway,L2,1
1041844,54596,midway,L2,1
1041844,14415,baseline,L1,0
1041844,56400,baseline,L1,0
1041844,00592,baseline,L1,1
1041844,13080,end_of_unit,L3,0
1041844,56741,end_of_unit,L3,0
1041844,27971,end_of_unit,L3,0
1041844,63088,end_of_unit,L3,0
9879241,96748,midway,L2,1
9879241,06238,midway,L2,1
9879241,97634,midway,L2,1
9879241,54596,midway,L2,1
9879241,13080,end_of_unit,L3,0
9879241,56741,end_of_unit,L3,0
9879241,27971,end_of_unit,L3,1
9879241,63088,end_of_unit,L3,1
9879241,14415,baseline,L1,1
9879241,56400,baseline,L1,1
9879241,00592,baseline,L1,1
8535426,13080,end_of_unit,L3,1
8535426,56741,end_of_unit,L3,1
8535426,27971,end_of_unit,L3,1
8535426,63088,end_of_unit,L3,1
8535426,49531,midway,L1,1
8535426,96568,midway,L1,1
8535426,33008,midway,L1,1
8535426,96748,midway,L2,1
8535426,06238,midway,L2,1
8535426,97634,midway,L2,1
8535426,54596,midway,L2,1
8535426,14415,baseline,L1,0
8535426,56400,baseline,L1,0
8535426,00592,baseline,L1,0
8686834,14415,baseline,L1,1
8686834,56400,baseline,L1,1
8686834,00592,baseline,L1,1
8686834,96748,midway,L2,1
8686834,06238,midway,L2,1
8686834,97634,midway,L2,1
8686834,54596,midway,L2,1
8686834,13080,end_of_unit,L3,0
8686834,56741,end_of_unit,L3,1
8686834,27971,end_of_unit,L3,0
8686834,63088,end_of_unit,L3,0
5910737,96748,midway,L2,1
5910737,06238,midway,L2,1
5910737,97634,midway,L2,1
5910737,54596,midway,L2,1
5910737,13080,end_of_unit,L3,1
5910737,56741,end_of_unit,L3,1
5910737,27971,end_of_unit,L3,1
5910737,63088,end_of_unit,L3,1
5910737,14415,baseline,L1,1
5910737,56400,baseline,L1,1
5910737,00592,baseline,L1,1
2330385,96748,midway,L2,1
2330385,06238,midway,L2,1
2330385,97634,midway,L2,1
2330385,54596,midway,L2,1
2330385,13080,end_of_unit,L3,0
2330385,56741,end_of_unit,L3,0
2330385,27971,end_of_unit,L3,0
2330385,63088,end_of_unit,L3,0
2330385,14415,baseline,L1,1
2330385,56400,baseline,L1,1
2330385,00592,baseline,L1,1
6463185,96748,midway,L2,0
6463185,06238,midway,L2,1
6463185,97634,midway,L2,1
6463185,54596,midway,L2,1
6463185,14415,baseline,L1,1
6463185,56400,baseline,L1,1
6463185,00592,baseline,L1,1
6463185,13080,end_of_unit,L3,0
6463185,56741,end_of_unit,L3,1
6463185,27971,end_of_unit,L3,0
6463185,63088,end_of_unit,L3,0
2966099,13080,end_of_unit,L3,0
2966099,56741,end_of_unit,L3,1
2966099,27971,end_of_unit,L3,1
2966099,63088,end_of_unit,L3,1
2966099,10231,end_of_unit,L2,1
2966099,97673,end_of_unit,L2,1
2966099,38641,end_of_unit,L2,1
2966099,14415,baseline,L1,1
2966099,56400,baseline,L1,1
2966099,00592,baseline,L1,1
7756326,13080,end_of_unit,L3,1
7756326,56741,end_of_unit,L3,1
7756326,27971,end_of_unit,L3,1
7756326,63088,end_of_unit,L3,1
7756326,96748,midway,L2,1
7756326,06238,midway,L2,1
7756326,97634,midway,L2,1
7756326,54596,midway,L2,1
7756326,14415,baseline,L1,1
7756326,56400,baseline,L1,1
7756326,00592,baseline,L1,1
4868927,13080,end_of_unit,L3,1
4868927,56741,end_of_unit,L3,1
4868927,27971,end_of_unit,L3,0
4868927,63088,end_of_unit,L3,0
4868927,96748,midway,L2,1
4868927,06238,midway,L2,0
4868927,97634,midway,L2,1
4868927,54596,midway,L2,1
4868927,14415,baseline,L1,1
4868927,56400,baseline,L1,1
4868927,00592,baseline,L1,1
0222829,14415,baseline,L1,0
0222829,56400,baseline,L1,0
0222829,00592,baseline,L1,1
9526953,49531,midway,L1,0
9526953,96568,midway,L1,0
9526953,33008,midway,L1,0
9526953,96748,midway,L2,0
9526953,06238,midway,L2,1
9526953,97634,midway,L2,1
9526953,54596,midway,L2,1
9526953,14415,baseline,L1,0
9526953,56400,baseline,L1,0
9526953,00592,baseline,L1,0
0113120,14415,baseline,L1,0
0113120,56400,baseline,L1,0
0113120,00592,baseline,L1,0
0113120,49531,midway,L1,1
0113120,96568,midway,L1,1
0113120,33008,midway,L1,1
0113120,96748,midway,L2,1
0113120,06238,midway,L2,1
0113120,97634,midway,L2,1
0113120,54596,midway,L2,1
0113120,13080,end_of_unit,L3,1
0113120,56741,end_of_unit,L3,1
0113120,27971,end_of_unit,L3,0
0113120,63088,end_of_unit,L3,1
2323318,96748,midway,L2,1
2323318,06238,midway,L2,1
2323318,97634,midway,L2,1
2323318,54596,midway,L2,1
2323318,14415,baseline,L1,0
2323318,56400,baseline,L1,1
2323318,00592,baseline,L1,1
7869859,14415,baseline,L1,0
7869859,56400,baseline,L1,0
7869859,00592,baseline,L1,1
7869859,13080,end_of_unit,L3,1
7869859,56741,end_of_unit,L3,0
7869859,27971,end_of_unit,L3,0
7869859,63088,end_of_unit,L3,0
7869859,10231,end_of_unit,L2,1
7869859,97673,end_of_unit,L2,0
7869859,38641,end_of_unit,L2,0
1078758,13080,end_of_unit,L3,0
1078758,56741,end_of_unit,L3,0
1078758,27971,end_of_unit,L3,0
1078758,63088,end_of_unit,L3,0
1078758,10231,end_of_unit,L2,0
1078758,97673,end_of_unit,L2,0
1078758,38641,end_of_unit,L2,1
1078758,14415,baseline,L1,0
1078758,56400,baseline,L1,0
1078758,00592,baseline,L1,1
8739414,14415,baseline,L1,0
8739414,56400,baseline,L1,0
8739414,00592,baseline,L1,0
8739414,13080,end_of_unit,L3,1
8739414,56741,end_of_unit,L3,0
8739414,27971,end_of_unit,L3,0
8739414,63088,end_of_unit,L3,0
8739414,10231,end_of_unit,L2,1
8739414,97673,end_of_unit,L2,1
8739414,38641,end_of_unit,L2,1
6593897,14415,baseline,L1,0
6593897,56400,baseline,L1,0
6593897,00592,baseline,L1,0
6593897,10231,end_of_unit,L2,1
6593897,97673,end_of_unit,L2,1
6593897,38641,end_of_unit,L2,1
6593897,13080,end_of_unit,L3,1
6593897,56741,end_of_unit,L3,1
6593897,27971,end_of_unit,L3,0
6593897,63088,end_of_unit,L3,0
9207373,96748,midway,L2,0
9207373,06238,midway,L2,0
9207373,97634,midway,L2,1
9207373,54596,midway,L2,1
9207373,10231,end_of_unit,L2,1
9207373,97673,end_of_unit,L2,0
9207373,38641,end_of_unit,L2,1
9207373,13080,end_of_unit,L3,1
9207373,56741,end_of_unit,L3,0
9207373,27971,end_of_unit,L3,1
9207373,63088,end_of_unit,L3,1
9207373,14415,baseline,L1,0
9207373,56400,baseline,L1,1
9207373,00592,baseline,L1,1
2356898,96748,midway,L2,1
2356898,06238,midway,L2,1
2356898,97634,midway,L2,0
2356898,54596,midway,L2,0
2356898,10231,end_of_unit,L2,1
2356898,97673,end_of_unit,L2,1
2356898,38641,end_of_unit,L2,0
2356898,13080,end_of_unit,L3,1
2356898,56741,end_of_unit,L3,1
2356898,27971,end_of_unit,L3,1
2356898,63088,end_of_unit,L3,1
2356898,14415,baseline,L1,1
2356898,56400,baseline,L1,0
2356898,00592,baseline,L1,1
0643467,96748,midway,L2,1
0643467,06238,midway,L2,0
0643467,97634,midway,L2,1
0643467,54596,midway,L2,0
0643467,10231,end_of_unit,L2,0
0643467,97673,end_of_unit,L2,0
0643467,38641,end_of_unit,L2,1
0643467,13080,end_of_unit,L3,0
0643467,56741,end_of_unit,L3,0
0643467,27971,end_of_unit,L3,0
0643467,63088,end_of_unit,L3,0
0643467,14415,baseline,L1,1
0643467,56400,baseline,L1,0
0643467,00592,baseline,L1,1
7602084,13080,end_of_unit,L3,1
7602084,56741,end_of_unit,L3,1
7602084,27971,end_of_unit,L3,1
7602084,63088,end_of_unit,L3,1
7602084,14415,baseline,L1,1
7602084,56400,baseline,L1,1
7602084,00592,baseline,L1,1
7602084,96748,midway,L2,1
7602084,06238,midway,L2,1
7602084,97634,midway,L2,1
7602084,54596,midway,L2,1
5979527,14415,baseline,L1,1
5979527,56400,baseline,L1,1
5979527,00592,baseline,L1,1
5979527,96748,midway,L2,1
5979527,06238,midway,L2,1
5979527,97634,midway,L2,1
5979527,54596,midway,L2,1
5979527,13080,end_of_unit,L3,0
5979527,56741,end_of_unit,L3,0
5979527,27971,end_of_unit,L3,1
5979527,63088,end_of_unit,L3,1
0067811,49531,midway,L1,0
0067811,96568,midway,L1,0
0067811,33008,midway,L1,0
0067811,96748,midway,L2,1
0067811,06238,midway,L2,1
0067811,97634,midway,L2,0
0067811,54596,midway,L2,1
0067811,10231,end_of_unit,L2,1
0067811,97673,end_of_unit,L2,1
0067811,38641,end_of_unit,L2,1
0067811,13080,end_of_unit,L3,0
0067811,56741,end_of_unit,L3,0
0067811,27971,end_of_unit,L3,0
0067811,63088,end_of_unit,L3,0
0067811,14415,baseline,L1,0
0067811,56400,baseline,L1,0
0067811,00592,baseline,L1,0
3945296,14415,baseline,L1,0
3945296,56400,baseline,L1,0
3945296,00592,baseline,L1,0
3945296,49531,midway,L1,0
3945296,96568,midway,L1,0
3945296,33008,midway,L1,0
3945296,96748,midway,L2,1
3945296,06238,midway,L2,1
3945296,97634,midway,L2,1
3945296,54596,midway,L2,1
5815855,13080,end_of_unit,L3,0
5815855,56741,end_of_unit,L3,0
5815855,27971,end_of_unit,L3,0
5815855,63088,end_of_unit,L3,0
5815855,49531,midway,L1,0
5815855,96568,midway,L1,0
5815855,33008,midway,L1,1
5815855,96748,midway,L2,1
5815855,06238,midway,L2,1
5815855,97634,midway,L2,1
5815855,54596,midway,L2,1
5815855,14415,baseline,L1,0
5815855,56400,baseline,L1,0
5815855,00592,baseline,L1,1
3598065,13080,end_of_unit,L3,1
3598065,56741,end_of_unit,L3,1
3598065,27971,end_of_unit,L3,1
3598065,63088,end_of_unit,L3,1
3598065,96748,midway,L2,1
3598065,06238,midway,L2,1
3598065,97634,midway,L2,1
3598065,54596,midway,L2,1
3598065,14415,baseline,L1,1
3598065,56400,baseline,L1,0
3598065,00592,baseline,L1,1
2115960,14415,baseline,L1,1
2115960,56400,baseline,L1,1
2115960,00592,baseline,L1,1
9109848,96748,midway,L2,1
9109848,06238,midway,L2,1
9109848,97634,midway,L2,1
9109848,54596,midway,L2,1
9109848,13080,end_of_unit,L3,1
9109848,56741,end_of_unit,L3,1
9109848,27971,end_of_unit,L3,0
9109848,63088,end_of_unit,L3,1
9109848,14415,baseline,L1,1
9109848,56400,baseline,L1,1
9109848,00592,baseline,L1,1
7105731,96748,midway,L2,1
7105731,06238,midway,L2,0
7105731,97634,midway,L2,1
7105731,54596,midway,L2,1
7105731,13080,end_of_unit,L3,1
7105731,56741,end_of_unit,L3,1
7105731,27971,end_of_unit,L3,1
7105731,63088,end_of_unit,L3,1
7105731,14415,baseline,L1,1
7105731,56400,baseline,L1,1
7105731,00592,baseline,L1,1
5757502,49531,midway,L1,0
5757502,96568,midway,L1,0
5757502,33008,midway,L1,0
5757502,96748,midway,L2,1
5757502,06238,midway,L2,1
5757502,97634,midway,L2,1
5757502,54596,midway,L2,1
5757502,10231,end_of_unit,L2,1
5757502,97673,end_of_unit,L2,1
5757502,38641,end_of_unit,L2,1
5757502,13080,end_of_unit,L3,0
5757502,56741,end_of_unit,L3,0
5757502,27971,end_of_unit,L3,0
5757502,63088,end_of_unit,L3,0
4414133,14415,baseline,L1,1
4414133,56400,baseline,L1,1
4414133,00592,baseline,L1,1
4414133,96748,midway,L2,1
4414133,06238,midway,L2,1
4414133,97634,midway,L2,1
4414133,54596,midway,L2,1
4414133,13080,end_of_unit,L3,1
4414133,56741,end_of_unit,L3,1
4414133,27971,end_of_unit,L3,1
4414133,63088,end_of_unit,L3,1
6091223,14415,baseline,L1,1
6091223,56400,baseline,L1,1
6091223,00592,baseline,L1,1
6091223,13080,end_of_unit,L3,1
6091223,56741,end_of_unit,L3,1
6091223,27971,end_of_unit,L3,1
6091223,63088,end_of_unit,L3,1
6091223,96748,midway,L2,1
6091223,06238,midway,L2,1
6091223,97634,midway,L2,1
6091223,54596,midway,L2,1
8218965,13080,end_of_unit,L3,0
8218965,56741,end_of_unit,L3,1
8218965,27971,end_of_unit,L3,1
8218965,63088,end_of_unit,L3,1
8218965,14415,baseline,L1,1
8218965,56400,baseline,L1,0
8218965,00592,baseline,L1,1
8218965,96748,midway,L2,1
8218965,06238,midway,L2,1
8218965,97634,midway,L2,1
8218965,54596,midway,L2,1
8398275,13080,end_of_unit,L3,1
8398275,56741,end_of_unit,L3,1
8398275,27971,end_of_unit,L3,0
8398275,63088,end_of_unit,L3,1
8398275,96748,midway,L2,1
8398275,06238,midway,L2,1
8398275,97634,midway,L2,1
8398275,54596,midway,L2,1
8398275,14415,baseline,L1,1
8398275,56400,baseline,L1,0
8398275,00592,baseline,L1,1
6909049,14415,baseline,L1,1
6909049,56400,baseline,L1,1
6909049,00592,baseline,L1,1
3365320,13080,end_of_unit,L3,0
3365320,56741,end_of_unit,L3,0
3365320,27971,end_of_unit,L3,0
3365320,63088,end_of_unit,L3,0
3365320,10231,end_of_unit,L2,1
3365320,97673,end_of_unit,L2,1
3365320,38641,end_of_unit,L2,1
3365320,14415,baseline,L1,1
3365320,56400,baseline,L1,0
3365320,00592,baseline,L1,1
3075218,14415,baseline,L1,1
3075218,56400,baseline,L1,0
3075218,00592,baseline,L1,0
3075218,13080,end_of_unit,L3,0
3075218,56741,end_of_unit,L3,0
3075218,27971,end_of_unit,L3,1
3075218,63088,end_of_unit,L3,1
3075218,49531,midway,L1,0
3075218,96568,midway,L1,1
3075218,33008,midway,L1,1
3075218,96748,midway,L2,1
3075218,06238,midway,L2,1
3075218,97634,midway,L2,1
3075218,54596,midway,L2,1
9773639,14415,baseline,L1,1
9773639,56400,baseline,L1,0
9773639,00592,baseline,L1,1
9773639,96748,midway,L2,1
9773639,06238,midway,L2,1
9773639,97634,midway,L2,1
9773639,54596,midway,L2,1
4236704,96748,midway,L2,1
4236704,06238,midway,L2,1
4236704,97634,midway,L2,1
4236704,54596,midway,L2,1
4236704,14415,baseline,L1,1
4236704,56400,baseline,L1,1
4236704,00592,baseline,L1,1
4236704,13080,end_of_unit,L3,1
4236704,56741,end_of_unit,L3,1
4236704,27971,end_of_unit,L3,0
4236704,63088,end_of_unit,L3,1
4279219,13080,end_of_unit,L3,0
4279219,56741,end_of_unit,L3,1
4279219,27971,end_of_unit,L3,0
4279219,63088,end_of_unit,L3,1
4279219,96748,midway,L2,1
4279219,06238,midway,L2,1
4279219,97634,midway,L2,1
4279219,54596,midway,L2,1
4279219,14415,baseline,L1,1
4279219,56400,baseline,L1,0
4279219,00592,baseline,L1,1
7455622,14415,baseline,L1,1
7455622,56400,baseline,L1,1
7455622,00592,baseline,L1,1
7455622,96748,midway,L2,1
7455622,06238,midway,L2,1
7455622,97634,midway,L2,1
7455622,54596,midway,L2,1
7455622,13080,end_of_unit,L3,1
7455622,56741,end_of_unit,L3,1
7455622,27971,end_of_unit,L3,0
7455622,63088,end_of_unit,L3,1
4184188,14415,baseline,L1,1
4184188,56400,baseline,L1,1
4184188,00592,baseline,L1,1
4184188,13080,end_of_unit,L3,1
4184188,56741,end_of_unit,L3,1
4184188,27971,end_of_unit,L3,1
4184188,63088,end_of_unit,L3,1
4184188,96748,midway,L2,1
4184188,06238,midway,L2,1
4184188,97634,midway,L2,1
4184188,54596,midway,L2,1
4124905,96748,midway,L2,0
4124905,06238,midway,L2,1
4124905,97634,midway,L2,1
4124905,54596,midway,L2,1
4124905,14415,baseline,L1,1
4124905,56400,baseline,L1,1
4124905,00592,baseline,L1,1
4124905,13080,end_of_unit,L3,1
4124905,56741,end_of_unit,L3,1
4124905,27971,end_of_unit,L3,1
4124905,63088,end_of_unit,L3,1
4646120,49531,midway,L1,0
4646120,96568,midway,L1,1
4646120,33008,midway,L1,1
4646120,96748,midway,L2,1
4646120,06238,midway,L2,1
4646120,97634,midway,L2,1
4646120,54596,midway,L2,1
4646120,13080,end_of_unit,L3,0
4646120,56741,end_of_unit,L3,0
4646120,27971,end_of_unit,L3,0
4646120,63088,end_of_unit,L3,1
4646120,14415,baseline,L1,0
4646120,56400,baseline,L1,0
4646120,00592,baseline,L1,1
3242909,14415,baseline,L1,1
3242909,56400,baseline,L1,1
3242909,00592,baseline,L1,1
3242909,13080,end_of_unit,L3,1
3242909,56741,end_of_unit,L3,0
3242909,27971,end_of_unit,L3,1
3242909,63088,end_of_unit,L3,1
3242909,96748,midway,L2,1
3242909,06238,midway,L2,1
3242909,97634,midway,L2,1
3242909,54596,midway,L2,0
0960237,96748,midway,L2,1
0960237,06238,midway,L2,1
0960237,97634,midway,L2,1
0960237,54596,midway,L2,1
0960237,14415,baseline,L1,1
0960237,56400,baseline,L1,0
0960237,00592,baseline,L1,1
0960237,13080,end_of_unit,L3,1
0960237,56741,end_of_unit,L3,1
0960237,27971,end_of_unit,L3,1
0960237,63088,end_of_unit,L3,1
1358512,13080,end_of_unit,L3,1
1358512,56741,end_of_unit,L3,1
1358512,27971,end_of_unit,L3,1
1358512,63088,end_of_unit,L3,1
1358512,14415,baseline,L1,1
1358512,56400,baseline,L1,1
1358512,00592,baseline,L1,1
1358512,96748,midway,L2,1
1358512,06238,midway,L2,1
1358512,97634,midway,L2,1
1358512,54596,midway,L2,1
8664324,10231,end_of_unit,L2,0
8664324,97673,end_of_unit,L2,0
8664324,38641,end_of_unit,L2,1
8664324,13080,end_of_unit,L3,0
8664324,56741,end_of_unit,L3,0
8664324,27971,end_of_unit,L3,0
8664324,63088,end_of_unit,L3,1
8664324,14415,baseline,L1,0
8664324,56400,baseline,L1,0
8664324,00592,baseline,L1,0
0504852,14415,baseline,L1,1
0504852,56400,baseline,L1,1
0504852,00592,baseline,L1,1
0504852,96748,midway,L2,1
0504852,06238,midway,L2,1
0504852,97634,midway,L2,1
0504852,54596,midway,L2,1
0504852,13080,end_of_unit,L3,1
0504852,56741,end_of_unit,L3,1
0504852,27971,end_of_unit,L3,1
0504852,63088,end_of_unit,L3,1
7673084,14415,baseline,L1,0
7673084,56400,baseline,L1,0
7673084,00592,baseline,L1,1
4966921,49531,midway,L1,1
4966921,96568,midway,L1,0
4966921,33008,midway,L1,1
4966921,96748,midway,L2,1
4966921,06238,midway,L2,1
4966921,97634,midway,L2,1
4966921,54596,midway,L2,1
4966921,13080,end_of_unit,L3,0
4966921,56741,end_of_unit,L3,0
4966921,27971,end_of_unit,L3,0
4966921,63088,end_of_unit,L3,1
4966921,14415,baseline,L1,0
4966921,56400,baseline,L1,0
4966921,00592,baseline,L1,1
5480849,96748,midway,L2,1
5480849,06238,midway,L2,1
5480849,97634,midway,L2,1
5480849,54596,midway,L2,1
5480849,13080,end_of_unit,L3,1
5480849,56741,end_of_unit,L3,0
5480849,27971,end_of_unit,L3,1
5480849,63088,end_of_unit,L3,1
5480849,14415,baseline,L1,1
5480849,56400,baseline,L1,0
5480849,00592,baseline,L1,1
7583075,49531,midway,L1,1
7583075,96568,midway,L1,1
7583075,33008,midway,L1,1
7583075,96748,midway,L2,1
7583075,06238,midway,L2,1
7583075,97634,midway,L2,1
7583075,54596,midway,L2,1
7583075,13080,end_of_unit,L3,1
7583075,56741,end_of_unit,L3,1
7583075,27971,end_of_unit,L3,1
7583075,63088,end_of_unit,L3,1
7583075,14415,baseline,L1,0
7583075,56400,baseline,L1,0
7583075,00592,baseline,L1,0
0497901,96748,midway,L2,0
0497901,06238,midway,L2,1
0497901,97634,midway,L2,1
0497901,54596,midway,L2,1
0497901,13080,end_of_unit,L3,0
0497901,56741,end_of_unit,L3,1
0497901,27971,end_of_unit,L3,1
0497901,63088,end_of_unit,L3,1
0497901,14415,baseline,L1,0
0497901,56400,baseline,L1,1
0497901,00592,baseline,L1,1
9276778,14415,baseline,L1,1
9276778,56400,baseline,L1,1
9276778,00592,baseline,L1,1
9276778,13080,end_of_unit,L3,0
9276778,56741,end_of_unit,L3,0
9276778,27971,end_of_unit,L3,0
9276778,63088,end_of_unit,L3,0
9276778,96748,midway,L2,1
9276778,06238,midway,L2,1
9276778,97634,midway,L2,1
9276778,54596,midway,L2,1
1453254,14415,baseline,L1,0
1453254,56400,baseline,L1,1
1453254,00592,baseline,L1,1
1227391,49531,midway,L1,1
1227391,96568,midway,L1,1
1227391,33008,midway,L1,1
1227391,96748,midway,L2,1
1227391,06238,midway,L2,1
1227391,97634,midway,L2,1
1227391,54596,midway,L2,1
1227391,13080,end_of_unit,L3,0
1227391,56741,end_of_unit,L3,1
1227391,27971,end_of_unit,L3,0
1227391,63088,end_of_unit,L3,0
1227391,14415,baseline,L1,0
1227391,56400,baseline,L1,0
1227391,00592,baseline,L1,1
3389757,49531,midway,L1,1
3389757,96568,midway,L1,0
3389757,33008,midway,L1,1
3389757,96748,midway,L2,1
3389757,06238,midway,L2,1
3389757,97634,midway,L2,1
3389757,54596,midway,L2,1
3389757,13080,end_of_unit,L3,1
3389757,56741,end_of_unit,L3,1
3389757,27971,end_of_unit,L3,0
3389757,63088,end_of_unit,L3,1
3389757,14415,baseline,L1,0
3389757,56400,baseline,L1,0
3389757,00592,baseline,L1,1
3328234,13080,end_of_unit,L3,0
3328234,56741,end_of_unit,L3,1
3328234,27971,end_of_unit,L3,0
3328234,63088,end_of_unit,L3,1
3328234,10231,end_of_unit,L2,1
3328234,97673,end_of_unit,L2,1
3328234,38641,end_of_unit,L2,1
3328234,96748,midway,L2,0
3328234,06238,midway,L2,0
3328234,97634,midway,L2,0
3328234,54596,midway,L2,0
3328234,49531,midway,L1,1
3328234,96568,midway,L1,1
3328234,33008,midway,L1,1
3328234,14415,baseline,L1,0
3328234,56400,baseline,L1,0
3328234,00592,baseline,L1,0
1212061,10231,end_of_unit,L2,1
1212061,97673,end_of_unit,L2,1
1212061,38641,end_of_unit,L2,1
1212061,13080,end_of_unit,L3,0
1212061,56741,end_of_unit,L3,0
1212061,27971,end_of_unit,L3,0
1212061,63088,end_of_unit,L3,0
1212061,49531,midway,L1,0
1212061,96568,midway,L1,1
1212061,33008,midway,L1,1
1212061,96748,midway,L2,0
1212061,06238,midway,L2,0
1212061,97634,midway,L2,1
1212061,54596,midway,L2,1
1212061,14415,baseline,L1,0
1212061,56400,baseline,L1,0
1212061,00592,baseline,L1,1
9907727,14415,baseline,L1,0
9907727,56400,baseline,L1,1
9907727,00592,baseline,L1,1
9907727,96748,midway,L2,1
9907727,06238,midway,L2,1
9907727,97634,midway,L2,1
9907727,54596,midway,L2,1
9907727,13080,end_of_unit,L3,1
9907727,56741,end_of_unit,L3,1
9907727,27971,end_of_unit,L3,1
9907727,63088,end_of_unit,L3,1
9427259,14415,baseline,L1,1
9427259,56400,baseline,L1,1
9427259,00592,baseline,L1,1
9427259,13080,end_of_unit,L3,NA
9427259,56741,end_of_unit,L3,NA
9427259,27971,end_of_unit,L3,NA
9427259,63088,end_of_unit,L3,NA
9427259,96748,midway,L2,1
9427259,06238,midway,L2,1
9427259,97634,midway,L2,1
9427259,54596,midway,L2,1
2994353,49531,midway,L1,0
2994353,96568,midway,L1,0
2994353,33008,midway,L1,0
2994353,96748,midway,L2,0
